Req_ID,File_ID,File_Size
171387716,6388965,15300
171387995,6408056,147
171388353,10896828,519
171388562,8807630,18773
171388998,3517078,372
171390301,1819013,20194
171390813,2071309,1352
171391217,7405732,1564
171392210,10945200,9288
171393079,1674185,3629
171393352,6408056,147
171393400,8530045,9859
171393814,955491 3,53
171393969,3920523,26770
171394252,7622199,140
171394565,4481224,9221
171396476,6408056,147
171397137,3920523,26770
171397255,10585221,1022977
171398296,6408056,147
171398529,3920523,26770
171399124,2778357,122
171400076,7150142,42297
171401730,7754743,18336
171402405,1113798,13405
171403701,12412155,18272
171403881,8448476,8341
171404301,649824 5,28
171404624,13000940,11580
171404959,1674185,3629
171405080,7622199,140
171405471,4105358,19001
171406093,12606450,959
171406204,3024395,584
171406521,1674185,3629
171407124,12853693,19236
171409613,13600887,287
171410088,7040763,684
171410222,4431904,99863
171410796,7450484,966
171410991,6599376,4137
171411289,10896828,519
171412126,875790 1,3850
171412493,3049843,348
171412719,861746 5,161
171414235,7040763,684
171414549,102630 8,853244
171414837,9239764,24220
171415322,12253126,16341
171415387,1028166,388
171415518,11753447,1822
171416292,5644228,144
171416928,12998347,215
171417379,6408056,147
171418374,9149427,654
171418712,9742976,1715
171418993,6408056,147
171419107,6408056,147
171419222,10746066,2022273
171423425,6408056,147
171423756,7040763,684
171424591,7040763,684
171425405,2778357,122
171425487,12557034,38300
171425936,8603259,676
171426025,1136285,7723
171426164,3114784,8112
171426341,3920523,26770
171426520,6408056,147
171427013,2778357,122
171427497,6408056,147
171427781,6408056,147
171427895,11753447,1822
171428304,1674185,3629
171431041,9284471,15580
171431077,7040763,684
171432883,10910402,11444
171433015,7405732,1564
171433356,6408056,147
171433875,1674185,3629
171434641,3712206,26039
171435226,733964 4,86
171436858,2813148,781
171437832,13621708,2134
171438715,6408056,147
171438934,135478 2,250
171439418,7405732,1564
171439823,6408056,147
171439959,2688748,7102
171441386,5833108,15286
171441404,9149427,654
171442658,13658070,11584
171442851,7967034,17617
171443138,6438604,14814
171443385,1674185,3629
171443833,1674185,3629
171444722,2778357,122
171444968,11478013,2303
171446310,6408056,147
171446784,12998347,215
171447117,7683915,12266
171447467,12412155,18272
171448186,10728191,1991
171448335,7405732,1564
171448956,11399926,19916
171450119,4749342,31459
171450564,1674185,3629
171450699,7405732,1564
171451622,10728191,1991
171451629,10950790,10059
171451750,12437921,27000
171452390,12434132,19517
171453122,6408056,147
171453172,13397505,1155
171453608,7040763,684
171453612,5478900,1474
171453649,1674185,3629
171453765,4447917,19807
171453880,8502354,14114
171454488,13220065,15897
171456463,1863569,22797
171456875,1674185,3629
171457867,7754743,18336
171458586,8643734,132
171458929,7622199,140
171458980,6408056,147
171459578,12147501,9348
171459723,7405732,1564
171460630,9149427,654
171460877,9742976,1715
171461974,12929352,31819
171462585,1674185,3629
171462626,11189123,560
171462939,908501 6,17
171463334,6408056,147
171464555,8658748,10062
171464607,7955606,196
171465390,10141368,153
171466213,6408056,147
171467471,5026747,16278
171468350,6408056,147
171469394,785452 1,22227
171469448,10950790,10059
171471013,8643734,132
171471131,7405732,1564
171471845,12256868,15214
171471875,6408056,147
171472035,6063082,6061
171472326,12998347,215
171472851,7040763,684
171473178,12923650,37108
171473249,135478 2,250
171473258,8782028,18756
171473930,1674185,3629
171475055,9547965,72640
171475470,11753447,1822
171475702,9742976,1715
171475998,9737265,9277
171476964,1674185,3629
171477220,3517078,372
171477431,1674185,3629
171478411,12434132,19517
171478744,11753447,1822
171479560,7405732,1564
171479798,8020917,48066
171480082,2771459,3895
171481568,7405732,1564
171482021,5946219,6166
171482106,7040763,684
171482110,7049692,4614
171482672,11350088,4197
171483100,12260217,7070
171484329,7753438,5698
171484374,11762975,25798
171486108,6408056,147
171487288,6408056,147
171487736,2071309,1352
171488425,8815461,15238
171488854,1326714,1025
171489479,6408056,147
171489562,4781590,509
171489880,7405732,1564
171490311,7622199,140
171490462,6408056,147
171490588,7040763,684
171491186,25445 15,747
171491258,6408056,147
171491536,11502815,14537
171491629,13621708,2134
171492305,3770303,12774
171494276,11753447,1822
171494565,2778357,122
171495105,7405732,1564
171495750,12147501,9348
171495805,9304733,1848
171496260,9704607,7915
171496970,6819079,17345
171497211,13264797,16412
171497597,1674185,3629
171497749,7405732,1564
171498188,1674185,3629
171498818,10926536,6453
171499243,9149427,654
171500308,6892254,10526
171500364,733964 4,86
171501340,10137321,2285
171501683,6408056,147
171502256,7554017,7397
171502359,6408056,147
171502560,13621708,2134
171502630,6408056,147
171503114,6408056,147
171503143,7405732,1564
171503478,4749342,31459
171503493,1272280,3042
171503919,4252232,8496
171504072,7049692,4614
171504234,12437147,5316
171504495,785452 1,22227
171504513,7622199,140
171505618,1674185,3629
171506900,3535291,7296
171507309,9742976,1715
171509030,1674185,3629
171509368,6408056,147
171509405,3920523,26770
171510120,1674185,3629
171510267,1674185,3629
171510378,13632957,12315
171510966,11753447,1822
171511199,6408056,147
171511538,8977851,314
171512111,6408056,147
171512121,9742976,1715
171512191,10003775,2980
171512914,1541284,14874
171514056,7405732,1564
171514605,7040763,684
171514625,7622199,140
171514722,6408056,147
171516184,2168293,3323
171519377,838599 9,731
171519873,4781590,509
171520021,7405732,1564
171521455,13264797,16412
171522628,6405117,11437
171522768,7622199,140
171523604,2897514,1417
171523744,1674185,3629
171523937,25445 15,747
171524468,2319814,8111
171525882,13621708,2134
171525956,11430252,20966
171526939,12386407,13353
171528419,2778357,122
171528819,1674185,3629
171528866,2778357,122
171529409,4749342,31459
171529445,1674185,3629
171529446,1674185,3629
171529839,2778357,122
171530656,2778357,122
171530970,6408056,147
171531273,3771757,11422
171532384,7901138,122
171532939,6408056,147
171532970,6408056,147
171533237,9450490,1230
171533456,2028585,34395
171533501,6399523,25655
171533847,955491 3,53
171533997,12129362,3100
171534070,4290727,20805
171534273,3920523,26770
171536393,3920523,26770
171536969,1576754,49095
171537395,13600887,287
171537499,6408056,147
171539015,1674185,3629
171539269,4252232,8496
171539562,9396651,52954
171539976,7405732,1564
171540495,7901138,122
171540516,1674185,3629
171541334,7622199,140
171541695,2897514,1417
171541838,7622199,140
171541917,2778357,122
171542717,3920523,26770
171542821,12923650,37108
171543478,6408056,147
171543866,3934361,1467
171544285,10910402,11444
171545154,13016101,869
171545673,7995707,2550
171547241,6408056,147
171547858,6690406,24798
171547964,8643734,132
171548627,3478839,303
171548907,6408056,147
171549743,1674185,3629
171550355,8390685,18421
171551439,12820838,17308
171552713,7405732,1564
171554021,7545140,11452
171554611,6408056,147
171555266,2778357,122
171556658,10800583,5777367
171556757,6408056,147
171557731,13600887,287
171557942,11340987,63550
171557981,9742976,1715
171558544,7956195,350
171558614,6408056,147
171558782,9742976,1715
171559131,9230770,18154
171559555,6839179,4085
171559802,1819013,20194
171560357,11033015,32572
171561668,4252232,8496
171562230,6408056,147
171562958,9742976,1715
171563621,7040763,684
171564047,7553075,6552
171564463,8809034,1817
171565044,6408056,147
171566537,7405732,1564
171566990,12811895,2074
171568491,7622199,140
171568663,13900553,13613
171569676,10339077,10779
171570177,9443381,118089
171570188,6408056,147
171570824,12437921,27000
171570892,4306893,9420
171571045,13823962,17677
171571791,6408056,147
171571894,7405732,1564
171572152,12434132,19517
171573237,7405732,1564
171574427,1674185,3629
171574441,8332110,107
171574786,1674185,3629
171575520,8497569,239
171575682,11717487,4467
171576093,7622199,140
171578928,6408056,147
171579029,10542230,319
171579104,2892960,17529
171579177,3920523,26770
171579375,7040763,684
171580162,7754743,18336
171580478,12434132,19517
171580768,6408056,147
171581097,9188393,287
171581891,11641629,4297
171584146,2778357,122
171585765,6408056,147
171586042,12929352,31819
171586261,5224361,3743
171586706,13676719,11141
171587360,6408056,147
171587769,7622199,140
171588041,3049843,348
171588839,6408056,147
171589041,4749342,31459
171589144,1674185,3629
171591566,1674185,3629
171591989,6063082,6061
171592080,2482597,11754
171592414,2897514,1417
171592598,6408056,147
171592615,9311239,8772
171593268,6408056,147
171594093,7405732,1564
171594118,3920523,26770
171594246,7040763,684
171594590,5995398,12853
171595024,653559 4,60
171595449,1674185,3629
171595739,4135896,8492
171596105,6438604,14814
171596305,11753447,1822
171596922,12512488,16646
171597581,11370676,8345
171599377,9141191,11676
171599598,6408056,147
171599696,13600887,287
171600121,7622199,140
171600143,3920523,26770
171600408,12434132,19517
171601132,12434132,19517
171601368,8130566,9064
171601488,11817680,16801
171601615,2759864,5905
171601856,4749342,31459
171604177,10542230,319
171604844,2384309,11255
171604872,1674185,3629
171604990,11648095,8264
171605269,7524390,4920
171605367,7040763,684
171605889,1674185,3629
171606121,6408056,147
171606587,6954699,3677
171607018,13823962,17677
171607464,1674185,3629
171607527,1674185,3629
171607566,1674185,3629
171607833,7338363,14337
171609691,2813148,781
171611257,6954699,3677
171611741,7150142,42297
171612802,4962345,15146
171612842,7405732,1564
171614026,12557034,38300
171614108,6954699,3677
171614126,8809034,1817
171614339,5360235,62713
171615935,6408056,147
171616527,9704607,7915
171617277,2778357,122
171617340,7872061,45041
171617499,7405732,1564
171617743,1674185,3629
171618146,11370676,8345
171618993,7405732,1564
171619311,5663836,10268
171619329,1594170,6482
171620622,2778357,122
171622201,3049843,348
171622377,11410883,11333
171622735,6954699,3677
171623359,12437921,27000
171624291,10896828,519
171625350,3920523,26770
171625607,11753447,1822
171625642,7405732,1564
171625813,4781590,509
171627790,6408056,147
171628590,1674185,3629
171628805,1674185,3629
171628819,1674185,3629
171629482,4781590,509
171629838,4247214,123600
171630053,13900553,13613
171630262,7405732,1564
171630278,6408056,147
171630703,10579963,8413
171631119,9704607,7915
171631392,3617611,16986
171631510,1674185,3629
171632629,9443381,118089
171632786,7040763,684
171632807,12434132,19517
171632927,9742976,1715
171633664,1674185,3629
171635368,1674185,3629
171635663,10542230,319
171636082,5360235,62713
171636708,6683332,3722
171636761,1054385,11220
171637251,5117643,1253
171637618,6408056,147
171637742,6079069,9321
171638357,3049843,348
171639454,13823962,17677
171639719,3920523,26770
171639797,10013877,7463
171639941,1674185,3629
171640900,7955606,196
171643095,2897514,1417
171644001,1674185,3629
171644617,8977851,314
171645290,8603259,676
171645367,1444958,11517
171645382,4749342,31459
171645425,11753447,1822
171645766,8643734,132
171646551,7405732,1564
171648730,8809034,1817
171649027,4825793,1794
171649054,6408056,147
171650482,13621708,2134
171650540,6438604,14814
171650628,3394874,6106
171651358,6408056,147
171652447,10003775,2980
171652606,12998347,215
171652625,8530045,9859
171657294,2778357,122
171657363,12434132,19517
171658052,10526925,567
171658095,4781590,509
171658540,1674185,3629
171659118,1674185,3629
171659564,7040763,684
171659971,5360235,62713
171660333,11753447,1822
171660965,13823962,17677
171661259,6408056,147
171661586,4524679,6351
171662578,13029550,874
171662912,6408056,147
171662964,6862099,8217
171664690,10896828,519
171665551,6408056,147
171666208,7572291,12052
171666425,1674185,3629
171667210,10003775,2980
171667656,7040763,684
171667835,10597791,19940
171668323,6364127,10287
171668372,398747 1,199
171669665,467903 1,4115
171669730,12764786,3401
171669923,6408056,147
171670458,7405732,1564
171670815,6954699,3677
171671114,3920523,26770
171671419,7405732,1564
171671843,10698970,12395
171672798,25445 15,747
171674189,10896828,519
171674461,9742976,1715
171675063,6408056,147
171675492,10310034,15706
171675999,11561518,222
171676422,9704607,7915
171676745,9742976,1715
171677234,7405732,1564
171677311,6408056,147
171678789,7622199,140
171678965,6408056,147
171679030,6408056,147
171679056,5062903,13981
171680615,9742976,1715
171681115,11641826,9855
171682087,10864959,29973
171682164,6408056,147
171682839,4749342,31459
171683694,1674185,3629
171683918,7040763,684
171684106,2897514,1417
171685016,6907342,10220
171685455,5360235,62713
171685729,11561518,222
171685805,1674185,3629
171685913,11753447,1822
171686118,6408056,147
171686668,1674185,3629
171686807,6408056,147
171686844,11502815,14537
171687492,13270363,8726
171688856,9634307,11165
171688907,2118428,10158
171689390,12811895,2074
171690363,6954699,3677
171691331,6408056,147
171691686,12615000,42429
171692391,13600887,287
171692438,2778357,122
171693074,10896828,519
171693233,3049843,348
171693443,7040763,684
171693682,4749342,31459
171694025,10187313,13506
171694374,6408056,147
171694718,6408056,147
171695447,6408056,147
171696648,6408056,147
171697141,4781590,509
171697601,3478839,303
171697702,13676719,11141
171698043,91867 92,84
171698329,1674185,3629
171698565,6408056,147
